Files,Words,Vocabulary_size
5818,4205966,228629
5819,4206220,228634
5820,4206425,228638
5821,4206731,228645
5822,4206928,228647
5823,4207264,228656
5824,4207635,228666
5825,4207885,228673
5826,4208601,228682
5827,4209017,228692
5828,4210236,228718
5829,4210584,228721
5830,4211087,228728
5831,4216903,228928
5832,4217145,228929
5833,4217451,228931
5834,4218001,228960
5835,4218331,228973
5836,4218704,228984
5837,4219217,228998
5838,4220079,229038
5839,4220480,229042
5840,4222264,229132
5841,4222713,229147
5842,4223914,229193
5843,4224885,229206
5844,4225174,229207
5845,4226731,229220
5846,4227603,229229
5847,4227885,229230
5848,4228141,229230
5849,4228792,229260
5850,4229051,229264
5851,4229837,229350
5852,4231032,229368
5853,4231260,229369
5854,4231611,229373
5855,4232205,229378
5856,4232732,229383
5857,4233114,229387
5858,4234028,229417
5859,4234390,229453
5860,4235043,229471
5861,4235300,229477
5862,4236922,229538
5863,4237107,229539
5864,4237332,229541
5865,4237592,229546
5866,4237911,229563
5867,4240337,229574
5868,4240645,229616
5869,4240852,229618
5870,4241490,229623
5871,4241945,229626
5872,4242551,229631
5873,4243197,229638
5874,4243463,229641
5875,4244201,229644
5876,4244739,229654
5877,4245145,229656
5878,4246068,229665
5879,4246505,229672
5880,4247400,229695
5881,4247710,229697
5882,4249229,229743
5883,4249483,229748
5884,4251204,229768
5885,4252089,229785
5886,4255610,229881
5887,4255828,229883
5888,4256382,229905
5889,4256734,229913
5890,4257090,229917
5891,4257409,229922
5892,4257597,229926
5893,4257944,229931
5894,4258893,229981
5895,4259230,229986
5896,4259573,229988
5897,4259885,229990
5898,4260577,230000
5899,4262270,230038
5900,4262621,230046
5901,4263131,230063
5902,4263560,230072
5903,4263915,230091
5904,4266062,230220
5905,4266334,230233
5906,4267267,230265
5907,4268185,230298
5908,4268623,230306
5909,4269290,230323
5910,4270950,230381
5911,4271171,230385
5912,4271521,230429
5913,4271940,230473
5914,4272315,230473
5915,4273080,230481
5916,4273302,230487
5917,4273500,230488
5918,4274361,230513
5919,4275022,230554
5920,4275330,230556
5921,4275529,230556
5922,4275830,230562
5923,4277650,230614
5924,4278538,230637
5925,4279098,230643
5926,4281832,230679
5927,4282644,230707
5928,4284649,230767
5929,4284881,230768
5930,4285714,230794
5931,4286096,230797
5932,4286714,230824
5933,4287355,230918
5934,4288254,230939
5935,4288734,230969
5936,4289274,230972
5937,4289587,230981
5938,4289867,230991
5939,4290048,230992
5940,4291591,231038
5941,4291813,231039
5942,4292109,231044
5943,4292635,231063
5944,4292900,231066
5945,4293228,231071
5946,4293546,231080
5947,4294248,231096
5948,4294510,231098
5949,4295608,231265
5950,4295971,231272
5951,4296180,231276
5952,4296776,231310
5953,4297745,231391
5954,4297975,231392
5955,4298149,231395
5956,4298367,231397
5957,4298769,231402
5958,4299314,231439
5959,4299650,231449
5960,4303195,231663
5961,4303613,231672
5962,4303861,231677
5963,4305368,231732
5964,4306082,231749
5965,4307781,231781
5966,4308240,231809
5967,4308635,231815
5968,4309125,231822
5969,4309382,231825
5970,4309693,231831
5971,4309987,231833
5972,4310970,231851
5973,4311549,231863
5974,4311805,231863
5975,4312060,231866
5976,4312375,231870
5977,4312778,231877
5978,4313034,231883
5979,4313308,231888
5980,4313617,231890
5981,4314014,231891
5982,4314284,231893
5983,4314629,231897
5984,4314884,231902
5985,4315148,231906
5986,4316415,231915
5987,4316755,231922
5988,4318570,231984
5989,4318963,231996
5990,4319943,232024
5991,4320634,232034
5992,4321207,232048
5993,4322228,232060
5994,4322841,232066
5995,4323563,232188
5996,4323992,232196
5997,4324700,232208
5998,4325140,232210
5999,4325567,232223
6000,4326016,232227
6001,4326274,232235
6002,4326688,232246
6003,4327820,232252
6004,4328063,232256
6005,4328416,232259
6006,4328636,232259
6007,4328972,232262
6008,4330513,232315
6009,4330729,232315
6010,4332373,232377
6011,4332632,232377
6012,4332922,232378
6013,4333353,232382
6014,4333804,232387
6015,4334372,232391
6016,4335309,232396
6017,4335786,232402
6018,4336195,232414
6019,4341106,232490
6020,4341923,232503
6021,4342399,232565
6022,4342761,232569
6023,4343017,232571
6024,4343475,232584
6025,4343805,232586
6026,4344026,232588
6027,4344407,232590
6028,4345082,232608
6029,4345609,232614
6030,4346232,232633
6031,4346605,232640
6032,4347246,232653
6033,4348163,232675
6034,4351313,232727
6035,4351700,232729
6036,4352190,232736
6037,4352785,232752
6038,4353218,232762
6039,4353569,232765
6040,4353902,232768
6041,4354149,232769
6042,4355740,232809
6043,4356200,232829
