Files,Words,Vocabulary_size
5804,4074167,216138
5805,4074651,216143
5806,4074894,216150
5807,4075248,216213
5808,4078142,216317
5809,4078454,216324
5810,4078706,216330
5811,4079135,216335
5812,4079410,216338
5813,4079795,216353
5814,4080793,216367
5815,4081146,216448
5816,4081887,216481
5817,4082823,216495
5818,4083277,216508
5819,4084308,216546
5820,4085515,216577
5821,4085983,216587
5822,4086309,216600
5823,4086532,216601
5824,4087472,216601
5825,4087849,216609
5826,4088602,216622
5827,4089272,216629
5828,4089744,216639
5829,4090772,216657
5830,4094240,216743
5831,4094483,216744
5832,4095351,216757
5833,4095592,216763
5834,4095989,216882
5835,4096264,216905
5836,4098262,216972
5837,4098583,216977
5838,4099246,216979
5839,4099573,216992
5840,4100012,216999
5841,4101885,217052
5842,4102093,217055
5843,4102463,217082
5844,4102792,217122
5845,4104103,217132
5846,4104387,217136
5847,4105075,217152
5848,4105484,217176
5849,4105943,217193
5850,4106357,217252
5851,4108257,217269
5852,4108540,217277
5853,4108937,217389
5854,4109464,217408
5855,4110241,217467
5856,4110895,217496
5857,4111391,217501
5858,4111572,217506
5859,4111741,217507
5860,4112340,217535
5861,4112625,217542
5862,4112820,217543
5863,4113107,217547
5864,4113447,217557
5865,4113765,217560
5866,4115046,217700
5867,4115746,217733
5868,4117347,217775
5869,4117862,218030
5870,4118051,218032
5871,4118257,218032
5872,4119343,218086
5873,4119533,218091
5874,4120020,218099
5875,4120448,218111
5876,4122343,218154
5877,4122594,218155
5878,4122883,218163
5879,4124134,218196
5880,4124640,218216
5881,4124992,218224
5882,4125747,218292
5883,4126153,218296
5884,4126984,218332
5885,4127209,218346
5886,4127600,218371
5887,4128124,218377
5888,4128790,218411
5889,4130268,218543
5890,4130948,218560
5891,4132316,218614
5892,4132799,218635
5893,4133137,218657
5894,4133426,218662
5895,4134027,218666
5896,4135020,218680
5897,4135555,218711
5898,4136620,218724
5899,4137115,218731
5900,4137923,218840
5901,4138229,218899
5902,4138660,218908
5903,4139120,218936
5904,4139413,218963
5905,4140101,219018
5906,4140630,219026
5907,4142404,219186
5908,4142677,219203
5909,4143891,219232
5910,4145472,219268
5911,4145812,219274
5912,4146095,219284
5913,4149812,219630
5914,4150103,219637
5915,4151252,219698
5916,4152090,219722
5917,4152392,219790
5918,4157039,219911
5919,4183180,220869
5920,4184888,221019
5921,4185911,221226
5922,4186444,221246
5923,4189931,221580
5924,4190528,221647
5925,4195216,221722
5926,4195770,221732
5927,4196469,221745
5928,4198745,221812
5929,4200443,221910
5930,4200678,221915
5931,4201679,221970
5932,4201949,221973
5933,4202993,222068
5934,4203991,222274
5935,4204976,222342
5936,4211833,222574
5937,4213340,222644
5938,4214490,222732
5939,4215033,222751
5940,4215587,222781
5941,4218335,222825
5942,4218681,222909
5943,4218934,222910
5944,4219776,223020
5945,4225622,223129
5946,4233773,223635
5947,4237052,223801
5948,4237707,224027
5949,4238019,224053
5950,4238301,224055
5951,4239943,224109
5952,4243058,224366
5953,4243457,224371
5954,4244658,224389
5955,4246113,224492
5956,4247137,224567
5957,4247494,224583
5958,4247721,224593
5959,4248360,224656
5960,4248536,224658
5961,4250971,224969
5962,4251814,224998
5963,4255040,225115
5964,4256331,225225
5965,4257286,225424
5966,4262252,225931
5967,4263433,225980
5968,4264521,226015
5969,4264957,226027
5970,4266672,226083
5971,4266924,226090
5972,4270590,226148
5973,4274977,226243
5974,4280441,226427
5975,4281891,226687
5976,4282875,226721
5977,4283297,226744
5978,4284596,226818
5979,4284999,226834
5980,4291470,227654
5981,4291722,227655
5982,4302771,229328
5983,4303151,229337
5984,4305486,229381
5985,4305723,229386
5986,4311893,229487
5987,4313516,229585
5988,4313773,229588
5989,4314976,230123
5990,4315255,230147
5991,4317294,230391
5992,4317602,230403
5993,4318797,230619
5994,4320194,230640
5995,4320532,230641
5996,4320757,230641
5997,4321279,230649
5998,4321680,230651
5999,4322254,230676
6000,4322679,230690
6001,4329773,231161
6002,4330061,231171
6003,4330888,231191
6004,4331304,231192
6005,4333444,231977
6006,4333790,231982
6007,4334035,231985
6008,4334927,232193
6009,4335256,232193
6010,4335888,232201
6011,4336093,232202
6012,4336807,232215
6013,4337242,232225
6014,4337805,232231
6015,4338180,232248
6016,4339552,232267
6017,4339724,232268
6018,4339988,232269
6019,4341283,232300
6020,4341577,232306
6021,4342383,232320
6022,4344871,232401
6023,4347834,232473
6024,4348098,232480
6025,4348470,232494
6026,4348640,232494
6027,4349149,232504
6028,4349813,232555
6029,4350060,232556
6030,4350382,232565
6031,4350692,232572
6032,4351051,232669
6033,4351231,232670
6034,4351631,232685
6035,4351930,232687
6036,4352152,232689
6037,4352386,232695
6038,4353997,232781
6039,4354631,232790
6040,4354983,232799
6041,4355564,232814
6042,4355935,232829
6043,4356200,232829
